10099,10103,48.7546,0,0,路,
10100,10103,45.7567,0,0,路,
10062,10252,48.2884,0,0,路,
10200,10106,65.0054,0,0,路,
10106,10107,55.9946,0,0,路,
10109,10107,105.084,0,0,路,
10109,10108,48.3334,0,0,路,
10109,10122,122.481,0,0,路,
10108,10110,65.2648,0,0,路,
10110,10111,31.318,0,0,路,
10112,10111,82.3292,0,0,路,
10112,10113,39.1823,0,0,路,
10114,10113,47.6864,0,0,路,
10114,10115,45.2365,0,0,路,
10114,10117,53.2936,0,0,路,
10117,10118,40.9222,0,0,路,
10116,10118,27.4423,0,0,路,
10118,10120,30.7498,0,0,路,
10119,10120,53.1713,0,0,路,
10193,10200,51.2465,0,0,路,
10199,10200,121.193,0,0,路,
10199,10198,66.4178,0,0,路,
10198,10193,108.141,0,0,路,
10193,10194,86.0036,0,0,路,
10195,10194,67.9251,0,0,路,
10195,10196,87.851,0,0,路,
10197,10196,83.4624,0,0,路,
10197,10198,86.0825,0,0,路,
10262,10126,165.768,0,0,路,
10262,10111,36.3108,0,0,路,
10262,10125,98.3942,0,0,路,
10125,10129,28.3282,0,0,路,
10129,10131,57.0844,0,0,路,
10131,10133,52.9155,0,0,路,
10133,10138,31.3786,0,0,路,
10138,10139,30.4458,0,0,路,
10139,10146,40.3627,0,0,路,
10147,10146,64.0649,0,0,路,
10147,10148,40.9883,0,0,路,
10148,10154,50.4056,0,0,路,
10154,10155,37.7894,0,0,路,
10148,10187,49.2267,0,0,路,
10149,10187,50.0951,0,0,路,
10149,10150,42.7286,0,0,路,
10151,10150,50.4056,0,0,路,
10056,10058,102.028,0,0,路,
10056,10221,77.7909,0,0,路,
10221,10220,39.4207,0,0,路,
10057,10219,59.9651,0,0,路,
10057,10263,76.6579,0,0,路,
10185,10263,127.379,0,0,路,
10185,10186,175.434,0,0,路,
10186,10184,129.012,0,0,路,
10021,10267,58.1319,0,0,路,
10021,10019,39.911,0,0,路,
10019,10011,45.9405,0,0,路,
10011,10012,40.2644,0,0,路,
10014,10012,36.7447,0,0,路,
10014,10016,63.0639,0,0,路,
10268,10016,41.4497,0,0,路,
10268,10269,35.5348,0,0,路,
10269,10270,53.1659,0,0,路,
10275,10236,46.8019,0,0,路,
10275,10274,40.4225,0,0,路,
10274,10276,153.179,0,0,路,
10007,10276,89.6602,0,0,路,
10276,10271,51.1074,0,0,路,
10271,10027,105.836,0,0,路,
10022,10210,122.1,0,0,路,
10022,10267,124.15,0,0,路,
10244,10280,71.7454,0,0,路,
10283,10282,36.7469,0,0,路,
10025,10282,37.3796,0,0,路,
10282,10243,37.5626,0,0,路,
10283,10284,40.0551,0,0,路,
10244,10284,32.9329,0,0,路,
10244,10287,45.0737,0,0,路,
10286,10287,67.0495,0,0,路,
10286,10291,30.9912,0,0,路,
10286,10285,47.2202,0,0,路,
10285,10288,63.458,0,0,路,
10288,10289,53.0525,0,0,路,
10253,10289,108.511,0,0,路,
10253,10292,58.7612,0,0,路,
10292,10202,54.6588,0,0,路,
10249,10232,28.8345,0,0,路,
10204,10293,83.3564,0,0,路,
10293,10294,67.6269,0,0,路,
10058,10057,157.559,0,0,路,
10059,10060,131.655,0,0,路,
10097,10098,29.0965,0,0,路,
10095,10098,55.3817,0,0,路,
10097,10092,71.4428,0,0,路,
10097,10093,80.283,0,0,路,
10095,10096,48.9314,0,0,路,
10296,10091,49.9239,0,0,路,
10296,10295,39.9867,0,0,路,
10104,10258,27.5739,0,0,路,
10258,10257,115.286,0,0,路,
10100,10257,86.7033,0,0,路,
10103,10259,30.9463,0,0,路,
10079,10103,145.86,0,0,路,
10078,10079,27.3037,0,0,路,
10297,10104,41.7426,0,0,路,
10128,10130,51.8074,0,0,路,
10132,10130,53.2934,0,0,路,
10132,10131,149.541,0,0,路,
10134,10133,69.9628,0,0,路,
10134,10137,37.3202,0,0,路,
10137,10140,32.4961,0,0,路,
10140,10139,80.7787,0,0,路,
10140,10141,82.269,0,0,路,
10136,10135,34.8985,0,0,路,
10136,10141,30.1086,0,0,路,
10142,10141,48.139,0,0,路,
10142,10143,27.7772,0,0,路,
10144,10143,39.7308,0,0,路,
10144,10145,29.7253,0,0,路,
10142,10145,63.9642,0,0,路,
10298,10135,96.3941,0,0,路,
10135,10134,79.516,0,0,路,
10298,10299,72.8408,0,0,路,
10299,10145,30.5451,0,0,路,
10035,10034,140.081,0,0,路,
10312,10050,36.7445,0,0,路,
10312,10311,41.7381,0,0,路,
10311,10310,43.5066,0,0,路,
10310,10309,54.9101,0,0,路,
10051,10309,78.4885,0,0,路,
10051,10052,71.1062,0,0,路,
10052,10208,118.415,0,0,路,
10308,10208,33.4052,0,0,路,
10308,10307,45.8681,0,0,路,
10034,10307,88.8338,0,0,路,
10052,10313,61.2761,0,0,路,
10070,10320,52.0106,0,0,路,
10072,10320,132.594,0,0,路,
10072,10314,34.6993,0,0,路,
10314,10315,76.4764,0,0,路,
10315,10073,36.1875,0,0,路,
10073,10074,41.4153,0,0,路,
10315,10316,31.089,0,0,路,
10317,10316,54.6383,0,0,路,
10317,10075,35.8246,0,0,路,
10319,10075,51.9431,0,0,路,
10319,10318,36.1883,0,0,路,
10199,10318,100.146,0,0,路,
10322,10057,125.631,0,0,路,
10322,10321,132.735,0,0,路,
10149,10321,83.1569,0,0,路,
10187,10323,41.9564,0,0,路,
10323,10324,59.1324,0,0,路,
10186,10324,30.2849,0,0,路,
10323,10264,167.268,0,0,路,
10016,10328,49.2374,0,0,路,
10329,10328,50.2593,0,0,路,
10329,10325,39.5115,0,0,路,
10326,10330,64.9962,0,0,路,
10330,10325,113.849,0,0,路,
10326,10327,149.383,0,0,路,
10327,10162,38.7351,0,0,路,
10162,10163,79.8749,0,0,路,
10166,10006,43.7442,0,0,路,
10326,10159,99.8095,0,0,路,
10023,10024,31.9626,0,0,路,
10024,10206,55.7334,0,0,路,
10269,10206,84.8182,0,0,路,
10270,10024,74.2566,0,0,路,
10270,10267,48.1504,0,0,路,
10025,10332,99.3742,0,0,路,
10332,10024,40.458,0,0,路,
10332,10206,70.7023,0,0,路,
10023,10267,86.3262,0,0,路,
10333,10090,36.5387,0,0,路,
10333,10080,86.8997,0,0,路,
10334,10092,29.1957,0,0,路,
10333,10078,256.416,0,0,路,
10078,10261,77.9568,0,0,路,
10336,10074,52.719,0,0,路,
10261,10077,53.2146,0,0,路,
10128,10127,28.3282,0,0,路,
10126,10343,104.966,0,0,路,
10130,10343,47.5166,0,0,路,
10344,10106,110.612,0,0,路,
10345,10078,68.3639,0,0,路,
10079,10346,63.7591,0,0,路,
10346,10345,35.5387,0,0,路,
10346,10348,34.9685,0,0,路,
189,10032,74.4851,0,0,路,
10102,169,74.9074,0,0,路,
10194,190,61.3706,0,0,路,
191,10105,105.333,0,0,路,
10299,10360,76.5675,0,0,路,
10358,10359,107.945,0,0,路,
10359,10182,90.9297,0,0,路,
10360,10358,135.153,0,0,路,
10357,10358,74.9319,0,0,路,
10357,192,65.9345,0,0,路,
10141,10361,30.3829,0,0,路,
10182,10361,73.9577,0,0,路,
10031,10394,53.0607,0,0,路,
10045,10167,174.408,0,0,路,
10045,10395,75.4816,0,0,路,
10395,10167,98.935,0,0,路,
10395,10396,44.6704,0,0,路,
10167,10396,54.5372,0,0,路,
10239,10240,42.7289,0,0,路,
10239,10169,51.8259,0,0,路,
10398,10399,27.3606,0,0,路,
10124,10399,72.8465,0,0,路,
10124,10400,70.2508,0,0,路,
10400,10125,118.676,0,0,路,
10398,10122,67.5212,0,0,路,
10401,10110,72.6307,0,0,路,
10399,10401,73.5357,0,0,路,
10168,10402,70.5128,0,0,路,
10050,10402,114.868,0,0,路,
10402,10046,42.3981,0,0,路,
183,10001,76.0346,0,0,路,
182,10228,71.0499,0,0,路,
185,10235,33.5049,0,0,路,
185,10005,55.7871,0,0,路,
181,10166,41.8354,0,0,路,
181,10165,75.7785,0,0,路,
180,10161,33.9682,0,0,路,
187,10403,86.6925,0,0,路,
10404,10403,103.141,0,0,路,
10404,10405,62.627,0,0,路,
10276,10405,35.0008,0,0,路,
113,10027,102.102,4,0,路,
113,10009,87.1652,4,0,路,
10008,113,80.1862,0,0,路,
115,10008,54.1792,4,0,路,
10028,10349,89.5425,0,0,路,
10349,10350,50.1053,0,0,路,
10245,10350,51.2003,0,0,路,
118,10245,34.02,0,0,路,
114,10038,70.5559,0,0,路,
10038,10354,65.9169,0,0,路,
10354,10355,49.196,0,0,路,
10355,188,93.7961,0,0,路,
188,10352,98.6599,0,0,路,
10352,10351,48.8562,0,0,路,
10349,10351,48.993,0,0,路,
10353,10352,83.524,0,0,路,
10353,10028,105.406,0,0,路,
10028,114,97.6503,4,0,路,
159,10352,62.0762,0,0,路,
160,10394,70.9387,0,0,路,
160,159,77.7403,4,0,路,
10406,117,49.4403,4,0,路,
10406,10008,94.4509,0,0,路,
10406,10028,95.9932,0,0,路,
115,10407,41.3535,0,0,路,
10238,10407,27.9909,0,0,路,
10238,10341,84.7839,0,0,路,
10341,10211,89.3726,0,0,路,
103,10022,28.6649,4,0,路,
102,10408,55.8218,0,0,路,
102,10021,77.2287,4,0,路,
100,10242,65.2329,4,0,路,
100,10022,96.0545,4,0,路,
101,10282,36.189,4,0,路,
101,10242,52.2743,4,0,路,
112,10014,28.6161,0,0,路,
111,10012,28.8072,0,0,路,
109,10011,40.3403,0,0,路,
110,10010,56.7647,0,0,路,
107,10340,52.364,0,0,路,
108,10019,42.1123,0,0,路,
105,10021,30.806,0,0,路,
106,10238,51.5544,0,0,路,
116,10021,46.817,0,0,路,
116,10238,37.2573,4,0,路,
127,10043,77.5081,0,0,路,
128,10044,63.1604,0,0,路,
126,10036,51.9511,0,0,路,
124,10050,41.9282,0,0,路,
123,10402,30.2236,0,0,路,
10201,10396,42.8632,4,0,路,
120,10201,61.6114,4,0,路,
120,10239,30.4856,4,0,路,
129,10293,53.6249,0,0,路,
129,10204,55.8935,4,0,路,
130,10232,43.3729,0,0,路,
10203,10409,29.3336,0,0,路,
10409,130,37.5758,0,0,路,
10215,10216,87.7498,4,0,路,
10215,10175,99.6768,4,0,路,
10175,10294,38.0442,4,0,路,
10294,10174,90.6277,4,0,路,
142,10188,71.5251,0,0,路,
10222,10225,32.5658,4,0,路,
10225,10224,66.9594,4,0,路,
10222,142,141.164,4,0,路,
10224,10223,48.0475,4,0,路,
10223,10151,73.6129,4,0,路,
10151,147,32.9124,0,0,路,
146,10156,57.8396,0,0,路,
151,10156,33.7535,0,0,路,
10156,10155,61.6088,0,0,路,
10152,10151,81.9181,0,0,路,
10155,10152,35.4131,0,0,路,
10154,10153,43.5917,0,0,路,
10153,148,41.4205,0,0,路,
148,10149,43.7275,0,0,路,
149,10138,57.2446,0,0,路,
149,10146,43.6888,0,0,路,
153,10131,37.9432,0,0,路,
152,10129,55.3723,0,0,路,
10125,10127,122.03,0,0,路,
10410,10129,63.5697,0,0,路,
10410,10128,66.2358,0,0,路,
10127,145,43.7456,0,0,路,
10132,158,29.9037,0,0,路,
156,10143,28.7328,0,0,路,
10144,156,31.1281,0,0,路,
156,10298,42.3173,0,0,路,
157,10145,47.3982,0,0,路,
10181,10363,32.5548,4,0,路,
10181,10182,73.7653,4,0,路,
10363,10180,53.4911,4,0,路,
10180,10266,39.1589,4,0,路,
10266,10265,95.5481,4,0,路,
10265,10183,131.102,4,0,路,
10264,10183,65.1089,4,0,路,
10264,10368,46.7632,4,0,路,
10368,10364,48.5949,4,0,路,
10364,10362,53.6317,4,0,路,
10362,10361,69.771,4,0,路,
10363,10362,145.56,4,0,路,
10180,10179,347.592,4,0,路,
10180,10178,425.92,4,0,路,
10178,10177,222.901,4,0,路,
10177,184,213.679,4,0,路,
184,10056,126.073,4,0,路,
184,10176,149.044,4,0,路,
10176,10305,104.175,4,0,路,
10305,10306,115.259,4,0,路,
10306,10157,91.3289,4,0,路,
10157,10192,71.2902,4,0,路,
10176,10304,81.7835,4,0,路,
10304,10303,64.2676,4,0,路,
10303,10302,51.6783,4,0,路,
10302,10301,210.524,4,0,路,
10301,10300,145.158,4,0,路,
10300,10179,56.9453,4,0,路,
10411,10301,56.8647,4,0,路,
10179,10411,81.5534,4,0,路,
10179,10178,120.386,4,0,路,
174,10081,35.7409,0,0,路,
176,10082,39.3987,0,0,路,
175,10105,69.3354,0,0,路,
10412,10081,102.77,0,0,路,
10412,191,234.642,0,0,路,
10412,173,61.1979,0,0,路,
10101,172,48.2808,0,0,路,
10257,172,36.0706,0,0,路,
170,10094,34.7248,0,0,路,
10094,10093,72.2485,0,0,路,
10094,10100,34.6277,0,0,路,
10094,10259,52.6071,0,0,路,
170,171,66.1527,4,0,路,
171,10079,60.199,0,0,路,
171,10096,72.8083,0,0,路,
163,10346,59.3956,4,0,路,
10348,162,93.9877,4,0,路,
10196,162,114.931,4,0,路,
165,10198,27.8988,0,0,路,
141,10067,30.6006,0,0,路,
141,10065,30.7372,0,0,路,
138,10253,43.4596,4,0,路,
155,10137,41.8138,0,0,路,
154,10133,31.9305,0,0,路,
131,10061,103.87,4,0,路,
131,10202,123.258,4,0,路,
121,10395,33.9966,4,0,路,
121,10241,53.0141,0,0,路,
122,10046,81.5291,0,0,路,
122,10374,38.7909,0,0,路,
161,10248,30.5303,0,0,路,
161,10247,42.2895,4,0,路,
10245,10414,41.5937,0,0,路,
10413,10414,56.9746,0,0,路,
10413,10211,41.5631,0,0,路,
136,134,42.9065,4,0,路,
134,132,63.5138,4,0,路,
132,135,49.1459,4,0,路,
133,135,40.7007,4,0,路,
133,10289,34.8065,4,0,路,
135,10288,31.5145,4,0,路,
132,10285,38.2815,4,0,路,
134,10286,36.3619,4,0,路,
136,10287,41.719,4,0,路,
136,10339,27.4698,4,0,路,
10339,10338,100.601,4,0,路,
10281,10278,46.7306,4,0,路,
10278,10279,162.555,4,0,路,
10279,10214,58.5872,4,0,路,
10214,10280,52.2133,4,0,路,
10338,10231,172.197,4,0,路,
137,10337,46.8358,4,0,路,
10337,10281,63.919,4,0,路,
10231,10277,40.9341,4,0,路,
10277,10331,86.9131,4,0,路,
10331,10069,35.2493,4,0,路,
143,10108,57.3886,0,0,路,
144,10401,47.8308,0,0,路,
186,10109,50.9776,0,0,路,
168,10344,92.5654,0,0,路,
140,10252,67.8721,0,0,路,
10415,10087,59.6541,0,0,路,
10415,10086,75.3591,0,0,路,
10415,193,52.1162,0,0,路,
193,10085,70.5658,4,0,路,
193,10416,53.2496,4,0,路,
10416,10087,55.8617,0,0,路,
164,10261,73.295,4,0,路,
166,10200,60.8213,0,0,路,
124,123,76.7877,4,0,路,
119,10240,56.6761,4,0,路,
10061,10417,56.809,0,0,路,
10417,10062,58.1468,0,0,路,
10417,139,65.851,0,0,路,
10206,10214,98.5696,4,0,路,
10329,10327,67.1264,0,0,路,
179,10087,38.5091,4,0,路,
10170,10418,83.5535,0,0,路,
10171,10418,31.8655,0,0,路,
10418,10173,30.7147,0,0,路,
10264,10146,46.8354,0,0,路,
10384,10383,35.707,0,0,路,
10382,10383,39.9259,0,0,路,
10372,10371,34.3618,0,0,路,
10382,10372,27.3587,0,0,路,
10371,10048,36.195,0,0,路,
10371,10370,53.6331,0,0,路,
10047,10369,37.9544,0,0,路,
10370,10369,54.6772,0,0,路,
10377,10369,46.711,0,0,路,
10377,10378,30.7079,0,0,路,
10378,10379,31.6169,0,0,路,
10379,10380,42.5919,0,0,路,
10381,10380,49.5168,0,0,路,
10381,10382,49.5154,0,0,路,
10379,10386,59.5803,0,0,路,
10386,10387,37.7098,0,0,路,
10392,10393,59.9841,0,0,路,
10380,10393,48.2436,0,0,路,
10387,10388,32.9602,0,0,路,
10388,10389,35.3094,0,0,路,
10390,10389,32.0321,0,0,路,
10390,10391,27.4663,0,0,路,
10391,10392,98.3192,0,0,路,
10393,10385,155.822,0,0,路,
10385,10384,39.9183,4,0,路,
10209,10385,31.9144,0,0,路,
10154,147,63.5335,0,0,路,
10313,10053,28.2019,0,0,路,
10022,10408,36.0037,0,0,路,
117,10341,62.4936,0,0,路,
10220,10263,72.2008,4,0,路,
10309,10192,52.1933,4,0,路,
10157,184,257.47,4,0,路,
10209,10241,171.73,0,0,路,
132,10338,32.6658,4,0,路,
10281,137,44.078,4,0,路,
10076,10255,49.2086,0,0,路,
10123,10397,31.6087,4,0,路,
10123,10251,160.755,4,0,路,
10251,10398,38.4933,4,0,路,
166,10419,75.9734,4,0,路,
10066,10419,182.756,0,0,路,
10106,10419,150.787,0,0,路,
10219,10059,188.878,4,0,路,
10170,10420,66.5046,0,0,路,
10420,10192,163.78,4,0,路,
10080,10261,259.933,4,0,路,
10226,10088,162.906,4,0,路,
10044,10210,152.897,4,0,路,
138,10331,44.1369,4,0,路,
10099,10347,56.265,0,0,路,
162,10347,138.14,4,0,路,
10220,10185,187.295,4,0,路,
10185,10323,210.565,4,0,路,
10223,10124,79.4614,4,0,路,
10064,10109,329.357,4,0,路,
10250,142,77.3187,4,0,路,
123,10189,71.6187,4,0,路,
10002,10083,303.622,4,0,路,
179,10158,88.6446,0,0,路,
