10303,路口_10303,1858.49,1778.04,30,9,无,Road
10304,路口_10304,1792.12,1753.9,30,9,无,Road
10305,路口_10305,1595.01,1757.93,30,9,无,Road
10306,路口_10306,1470.3,1735.8,30,9,无,Road
10307,路口_10307,1098.2,1924.87,30,9,无,Road
10308,路口_10308,1142.45,1900.73,30,9,无,Road
10309,路口_10309,1291.29,1705.63,30,9,无,Road
10310,路口_10310,1255.09,1657.36,30,9,无,Road
10311,路口_10311,1208.83,1645.29,30,9,无,Road
10312,路口_10312,1180.67,1609.09,30,9,无,Road
10313,路口_10313,1122.34,1755.91,30,9,无,Road
10314,路口_10314,1648.59,762.421,30,9,无,Road
10315,路口_10315,1732.41,756.433,30,9,无,Road
10316,路口_10316,1766.34,752.442,30,9,无,Road
10317,路口_10317,1788.3,696.557,30,9,无,Road
10318,路口_10318,1880.11,604.748,30,9,无,Road
10319,路口_10319,1868.13,642.669,30,9,无,Road
10320,路口_10320,1498.9,722.504,30,9,无,Road
10321,路口_10321,2015.83,1327.25,30,9,无,Road
10322,路口_10322,1876.11,1369.16,30,9,无,Road
10323,路口_10323,2163.52,1375.15,30,9,无,Road
10324,路口_10324,2151.54,1439.02,30,9,无,Road
10325,路口_10325,921.202,899.077,30,9,无,Road
10326,路口_10326,1059.99,764.316,30,9,无,Road
10327,路口_10327,897.065,784.429,30,9,无,Road
10328,路口_10328,856.838,846.781,30,9,无,Road
10329,路口_10329,911.145,856.838,30,9,无,Road
10330,路口_10330,1021.77,824.656,30,9,无,Road
10331,路口_10331,1605.06,844.77,30,9,无,Road
10332,路口_10332,987.677,1010.81,30,9,无,Road
10333,路口_10333,1350.54,533.827,30,9,无,Road
10334,路口_10334,1347.5,457.783,30,9,无,Road
10336,路口_10336,1674.48,673.748,30,9,无,Road
10337,路口_10337,1368.79,891.233,30,9,无,Road
10338,路口_10338,1323.16,927.734,30,9,无,Road
10339,路口_10339,1213.66,942.942,30,9,无,Road
10340,路口_10340,693.918,1049.93,30,9,无,Road
10341,路口_10341,770.35,1190.72,30,9,无,Road
10343,路口_10343,2546.38,1088.14,30,9,无,Road
10344,路口_10344,2260.77,697.941,30,9,无,Road
10345,路口_10345,1705.63,498.817,30,9,无,Road
10346,路口_10346,1697.59,460.601,30,9,无,Road
10347,路口_10347,1729.77,299.692,30,9,无,Road
10348,路口_10348,1735.8,456.578,30,9,无,Road
10349,路口_10349,677.391,1435.65,30,9,无,Road
10350,路口_10350,697.391,1384.35,30,9,无,Road
10351,路口_10351,649.565,1481.74,30,9,无,Road
10352,路口_10352,600.87,1504.35,30,9,无,Road
10353,路口_10353,585.217,1413.91,30,9,无,Road
10354,路口_10354,501.739,1366.09,30,9,无,Road
10355,路口_10355,476.522,1413.91,30,9,无,Road
10357,路口_10357,2850.81,1551.42,30,9,无,Road
10358,路口_10358,2796.48,1489.54,30,9,无,Road
10359,路口_10359,2701.4,1418.61,30,9,无,Road
10360,路口_10360,2727.06,1358.25,30,9,无,Road
10361,路口_10361,2535.39,1346.17,30,9,无,Road
10362,路口_10362,2490.12,1408.05,30,9,无,Road
10363,路口_10363,2633.49,1478.98,30,9,无,Road
10364,路口_10364,2432.77,1394.47,30,9,无,Road
10368,路口_10368,2396.55,1355.23,30,9,无,Road
10369,路口_10369,1054.9,1602.73,30,9,无,Road
10370,路口_10370,1080.56,1548.4,30,9,无,Road
10371,路口_10371,1077.54,1489.54,30,9,无,Road
10372,路口_10372,1039.81,1488.03,30,9,无,Road
10373,路口_10373,1044.34,1456.34,30,9,无,Road
10374,路口_10374,1027.74,1430.69,30,9,无,Road
10377,路口_10377,1008.12,1581.6,30,9,无,Road
10378,路口_10378,977.937,1596.69,30,9,无,Road
10379,路口_10379,943.226,1595.18,30,9,无,Road
10380,路口_10380,941.717,1548.4,30,9,无,Road
10381,路口_10381,993.029,1530.29,30,9,无,Road
10382,路口_10382,1011.14,1478.98,30,9,无,Road
10383,路口_10383,977.937,1450.3,30,9,无,Road
10384,路口_10384,993.029,1414.08,30,9,无,Road
10385,路口_10385,953.79,1394.47,30,9,无,Road
10386,路口_10386,914.552,1654.04,30,9,无,Road
10387,路口_10387,891.915,1688.75,30,9,无,Road
10388,路口_10388,891.915,1724.97,30,9,无,Road
10389,路口_10389,854.186,1734.03,30,9,无,Road
10390,路口_10390,824.002,1715.92,30,9,无,Road
10391,路口_10391,799.856,1697.81,30,9,无,Road
10392,路口_10392,870.786,1616.31,30,9,无,Road
10393,路口_10393,888.896,1552.93,30,9,无,Road
10394,路口_10394,657.768,1655.7,30,9,无,Road
10395,路口_10395,1155.87,1319.01,30,9,无,Road
10396,路口_10396,1162.81,1270.41,30,9,无,Road
10397,路口_10397,1914,1027,30,9,无,Road
10398,路口_10398,2097,1007,30,9,无,Road
10399,路口_10399,2099,1037,30,9,无,Road
10400,路口_10400,2187,1128,30,9,无,Road
10401,路口_10401,2178,1020,30,9,无,Road
10402,路口_10402,1171.9,1471.58,30,9,无,Road
10403,路口_10403,321.367,978.65,30,9,无,Road
10404,路口_10404,428.49,941.62,30,9,无,Road
10405,路口_10405,497.26,938.975,30,9,无,Road
10406,路口_10406,657,1233,30,9,无,Road
10407,路口_10407,691,1119,30,9,无,Road
10408,路口_10408,842,1200,30,9,无,Road
10409,路口_10409,1404,1098,30,9,无,Road
10410,路口_10410,2389.7,1155.75,30,9,无,Road
10411,路口_10411,2163,1693,30,9,无,Road
10412,路口_10412,1182.68,207.17,30,9,无,Road
10413,路口_10413,800.666,1308.73,30,9,无,Road
10414,路口_10414,739.486,1295.43,30,9,无,Road
10415,路口_10415,1155.86,511.014,30,9,无,Road
10416,路口_10416,1203.32,447.746,30,9,无,Road
10417,路口_10417,1731.41,1027.83,30,9,无,Road
10418,路口_10418,1413.98,1383.81,30,9,无,Road
10419,路口_10419,1975.78,708.629,30,9,无,Road
10420,路口_10420,1350.93,1476.6,30,9,无,Road
