20025,路口_20025,1224.65,2606.72,30,9,无,Road
20026,路口_20026,1117.73,2381.98,30,9,无,Road
20027,路口_20027,1028.63,2438.41,30,9,无,Road
20028,路口_20028,964.277,2432.47,30,9,无,Road
20029,路口_20029,1116.74,2432.47,30,9,无,Road
20030,路口_20030,1239.5,2429.5,30,9,无,Road
20031,路口_20031,847.059,2688.05,30,9,无,Road
20032,路口_20032,820.873,2651.61,30,9,无,Road
20033,路口_20033,804.934,2614.04,30,9,无,Road
20035,路口_20035,837.951,2555.98,30,9,无,Road
20036,路口_20036,842.505,2472.87,30,9,无,Road
20037,路口_20037,710.436,2555.98,30,9,无,Road
20038,路口_20038,756.718,2686.82,30,9,无,Road
20039,路口_20039,761.022,2615.37,30,9,无,Road
20040,路口_20040,755.857,2476.77,30,9,无,Road
20041,路口_20041,845.389,2400.15,30,9,无,Road
20042,路口_20042,843.667,2351.08,30,9,无,Road
20043,路口_20043,846.25,2319.22,30,9,无,Road
20044,路口_20044,718.839,2377.76,30,9,无,Road
20045,路口_20045,720.56,2419.09,30,9,无,Road
20046,路口_20046,721.421,2338.16,30,9,无,Road
20050,路口_20050,624.701,2738.39,30,9,无,Road
20051,路口_20051,634.601,2794.82,30,9,无,Road
20052,路口_20052,848.197,2790.51,30,9,无,Road
20053,路口_20053,849.336,2840.61,30,9,无,Road
20054,路口_20054,858.444,2878.18,30,9,无,Road
20055,路口_20055,849.336,2740.42,30,9,无,Road
20056,路口_20056,634.156,2685.77,30,9,无,Road
20057,路口_20057,612.524,2657.31,30,9,无,Road
20058,路口_20058,617.078,2614.04,30,9,无,Road
20059,路口_20059,572.676,2603.8,30,9,无,Road
20060,路口_20060,573.814,2651.61,30,9,无,Road
20061,路口_20061,573.814,2545.73,30,9,无,Road
20062,路口_20062,538.52,2494.5,30,9,无,Road
20063,路口_20063,521.442,2545.73,30,9,无,Road
20064,路口_20064,462.239,2548.01,30,9,无,Road
20065,路口_20065,456.547,2618.6,30,9,无,Road
20066,路口_20066,461.101,2660.72,30,9,无,Road
20067,路口_20067,451.992,2451.23,30,9,无,Road
20069,路口_20069,642.865,2647.4,30,9,无,Road
20070,路口_20070,646.793,2520.4,30,9,无,Road
20071,路口_20071,642.865,2477.19,30,9,无,Road
20072,路口_20072,908.539,2403.42,30,9,无,Road
20073,路口_20073,963.188,2398.86,30,9,无,Road
20074,路口_20074,1114.61,2275.9,30,9,无,Road
20075,路口_20075,1243.26,2308.92,30,9,无,Road
20076,路口_20076,1193.17,2286.15,30,9,无,Road
20077,路口_20077,1262.62,2283.87,30,9,无,Road
20078,路口_20078,1240.99,2359.01,30,9,无,Road
20079,路口_20079,1007.59,2262.24,30,9,无,Road
20080,路口_20080,1003.04,2208.73,30,9,无,Road
20081,路口_20081,922.201,2185.96,30,9,无,Road
20082,路口_20082,919.924,2232.64,30,9,无,Road
20083,路口_20083,916.509,2264.52,30,9,无,Road
20084,路口_20084,847.059,2267.93,30,9,无,Road
20085,路口_20085,1042.53,2342.47,30,9,无,Road
20086,路口_20086,1069.22,2327.83,30,9,无,Road
20087,路口_20087,1019.29,2308.89,30,9,无,Road
20088,路口_20088,837.951,2182.54,30,9,无,Road
20090,路口_20090,626.186,2281.59,30,9,无,Road
20091,路口_20091,660.342,2278.18,30,9,无,Road
20092,路口_20092,686.528,2305.5,30,9,无,Road
20093,路口_20093,630.74,2203.04,30,9,无,Road
20094,路口_20094,609.108,2159.77,30,9,无,Road
20095,路口_20095,586.338,2100.57,30,9,无,Road
20097,路口_20097,610.247,1986.72,30,9,无,Road
20098,路口_20098,620.493,1903.61,30,9,无,Road
20099,路口_20099,707.021,1755.77,30,9,无,Road
20100,路口_20100,662.505,1816,30,9,无,Road
20101,路口_20101,765.939,1717.8,30,9,无,Road
20102,路口_20102,925.674,2111.9,30,9,无,Road
20103,路口_20103,899.488,2059.53,30,9,无,Road
20104,路口_20104,908.653,2024.17,30,9,无,Road
20105,路口_20105,958.406,1979.66,30,9,无,Road
20106,路口_20106,945.313,2032.03,30,9,无,Road
20107,路口_20107,826.167,2064.76,30,9,无,Road
20108,路口_20108,763.321,2070,30,9,无,Road
20109,路口_20109,687.381,2063.45,30,9,无,Road
20111,路口_20111,985.958,1889.94,30,9,无,Road
20112,路口_20112,1051.99,1914.99,30,9,无,Road
20113,路口_20113,1099.81,1926.38,30,9,无,Road
20114,路口_20114,1135.1,1912.71,30,9,无,Road
20115,路口_20115,1168.12,1905.88,30,9,无,Road
20116,路口_20116,1204.55,1910.44,30,9,无,Road
20117,路口_20117,1254.65,1912.71,30,9,无,Road
20118,路口_20118,1296.77,1925.24,30,9,无,Road
20119,路口_20119,1326.38,1936.62,30,9,无,Road
20121,路口_20121,1148.77,2230.36,30,9,无,Road
20122,路口_20122,1148.77,2265.65,30,9,无,Road
20123,路口_20123,1147.63,2180.27,30,9,无,Road
20124,路口_20124,1141.94,2144.97,30,9,无,Road
20125,路口_20125,1180.65,2148.39,30,9,无,Road
20126,路口_20126,1228.46,2165.46,30,9,无,Road
20127,路口_20127,1244.4,2137,30,9,无,Road
20128,路口_20128,1255.79,2102.85,30,9,无,Road
20129,路口_20129,1270.59,2061.86,30,9,无,Road
20130,路口_20130,1300.19,1994.69,30,9,无,Road
20131,路口_20131,990.017,2094.88,30,9,无,Road
20132,路口_20132,1045.46,2110.72,30,9,无,Road
20133,路口_20133,858.899,1802.9,30,9,无,Road
20134,路口_20134,909.962,1855.28,30,9,无,Road
20135,路口_20135,634.06,2367.06,30,9,无,Road
20136,路口_20136,640.498,2561.13,30,9,无,Road
20137,路口_20137,646.524,2605.9,30,9,无,Road
20138,路口_20138,759.824,2559.45,30,9,无,Road
20139,路口_20139,793.511,2556.45,30,9,无,Road
20140,路口_20140,803.275,2743.76,30,9,无,Road
20141,路口_20141,715.397,2739.86,30,9,无,Road
20142,路口_20142,712.793,2682.58,30,9,无,Road
20143,路口_20143,1051.15,2684.19,30,9,无,Road
20144,路口_20144,1117.37,2685.32,30,9,无,Road
20145,路口_20145,1119.07,2640.6,30,9,无,Road
20146,路口_20146,959.026,2795.29,30,9,无,Road
20147,路口_20147,1039.95,2793.57,30,9,无,Road
20149,路口_20149,1113.12,2790.99,30,9,无,Road
20151,路口_20151,1110.54,2745.36,30,9,无,Road
20152,路口_20152,1319.74,2137.58,30,9,无,Road
20153,路口_20153,1384.3,2162.54,30,9,无,Road
20154,路口_20154,1457.48,2184.06,30,9,无,Road
20155,路口_20155,1503.97,2207.31,30,9,无,Road
20156,路口_20156,1540.12,2147.05,30,9,无,Road
20157,路口_20157,1574.56,2032.55,30,9,无,Road
20158,路口_20158,1708.86,2065.26,30,9,无,Road
20159,路口_20159,1601.68,1965.31,30,9,无,Road
20160,路口_20160,1714.23,2005.13,30,9,无,Road
20161,路口_20161,1793.88,2001.67,30,9,无,Road
20162,路口_20162,1851.02,1979.16,30,9,无,Road
20163,路口_20163,1939.33,1953.18,30,9,无,Road
20164,路口_20164,1953.18,1916.82,30,9,无,Road
20165,路口_20165,2010.33,1902.97,30,9,无,Road
20166,路口_20166,2091.71,1892.58,30,9,无,Road
20167,路口_20167,2176.55,1880.46,30,9,无,Road
20168,路口_20168,2273.52,1864.88,30,9,无,Road
20169,路口_20169,2261.4,1908.16,30,9,无,Road
20170,路口_20170,2254.47,1825.05,30,9,无,Road
20171,路口_20171,2256.21,1764.45,30,9,无,Road
20172,路口_20172,2373.95,1785.22,30,9,无,Road
20173,路口_20173,2420.7,1748.86,30,9,无,Road
20174,路口_20174,2474.38,1698.65,30,9,无,Road
20175,路口_20175,2522.86,1651.9,30,9,无,Road
20176,路口_20176,2567.88,1599.95,30,9,无,Road
20177,路口_20177,2351.44,1627.65,30,9,无,Road
20178,路口_20178,2396.46,1599.95,30,9,无,Road
20179,路口_20179,2479.57,1572.24,30,9,无,Road
20180,路口_20180,2548.84,1551.47,30,9,无,Road
20181,路口_20181,2455.33,1809.47,30,9,无,Road
20182,路口_20182,2590.39,1752.33,30,9,无,Road
20183,路口_20183,2692.55,1705.57,30,9,无,Road
20184,路口_20184,2715.07,1735.01,30,9,无,Road
20185,路口_20185,2784.33,1686.53,30,9,无,Road
20186,路口_20186,2829.35,1643.24,30,9,无,Road
20187,路口_20187,2848.39,1556.66,30,9,无,Road
20188,路口_20188,2796.45,1496.06,30,9,无,Road
20189,路口_20189,1359.29,1865.19,30,9,无,Road
20190,路口_20190,1382.06,1834.5,30,9,无,Road
20191,路口_20191,1332.56,1801.83,30,9,无,Road
20192,路口_20192,1267.22,1793.91,30,9,无,Road
20193,路口_20193,1183.07,1776.09,30,9,无,Road
20194,路口_20194,1124.66,1754.31,30,9,无,Road
20195,路口_20195,1184.06,1838.46,30,9,无,Road
20196,路口_20196,1343.45,1905.78,30,9,无,Road
20197,路口_20197,1115.75,1684.02,30,9,无,Road
20198,路口_20198,771.917,2141.56,30,9,无,Road
20199,路口_20199,696.774,2141.56,30,9,无,Road
20200,路口_20200,689.943,2101.71,30,9,无,Road
20201,路口_20201,699.051,2183.68,30,9,无,Road
20202,路口_20202,710.436,2221.25,30,9,无,Road
20203,路口_20203,732.068,2249.72,30,9,无,Road
20204,路口_20204,795.825,2233.78,30,9,无,Road
20205,路口_20205,837.951,2233.78,30,9,无,Road
20206,路口_20206,774.194,2188.24,30,9,无,Road
20207,路口_20207,580.645,2061.86,30,9,无,Road
20208,路口_20208,597.723,2032.26,30,9,无,Road
20211,路口_20211,832.258,2101.71,30,9,无,Road
20212,路口_20212,787.856,2101.71,30,9,无,Road
20213,路口_20213,752.562,2103.98,30,9,无,Road
20214,路口_20214,1217.29,2744.5,30,9,无,Road
20215,路口_20215,1189.74,2828.87,30,9,无,Road
20216,路口_20216,1452.75,1870.59,30,9,无,Road
20217,路口_20217,1523.34,1914.99,30,9,无,Road
20218,路口_20218,1476.66,1992.41,30,9,无,Road
